Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm,article_id,clause_id,point_id
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,225,"Tội xâm phạm quyền tác giả, quyền liên quan",,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",a,"Thực hiện một trong các hành vi quy định tại khoản 1 Điều này với quy mô thương mại hoặc thu lợi bất chính từ 200.000.000 đồng đến dưới 300.000.000 đồng hoặc gây thiệt hại cho chủ thể quyền tác giả, quyền liên quan từ 300.000.000 đồng đến dưới 500.000.000 đồng hoặc hàng hóa vi phạm trị giá từ 300.000.000 đồng đến dưới 500.000.000 đồng; thu lợi bất chính từ 100.000.000 đồng đến dưới 200.000.000 đồng hoặc gây thiệt hại cho chủ thể quyền tác giả, quyền liên quan từ 100.000.000 đồng đến dưới 300.000.000 đồng hoặc hàng hóa vi phạm trị giá từ 100.000.000 đồng đến dưới 300.000.000 đồng nhưng đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng;",225,225_4.0,225_4.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,225,"Tội xâm phạm quyền tác giả, quyền liên quan",,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",b,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 02 năm;",225,225_4.0,225_4.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,225,"Tội xâm phạm quyền tác giả, quyền liên quan",,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",c,"Pháp nhân thương mại còn có thể bị phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm.",225,225_4.0,225_4.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,1.0,"Người nào cố ý xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu hoặc chỉ dẫn địa lý đang được bảo hộ tại Việt Nam mà đối tượng là hàng hóa giả mạo nhãn hiệu hoặc chỉ dẫn địa lý với quy mô thương mại hoặc thu lợi bất chính từ 100.000.000 đồng đến dưới 300.000.000 đồng hoặc gây thiệt hại cho chủ sở hữu nhãn hiệu hoặc chỉ dẫn địa lý từ 200.000.000 đồng đến dưới 500.000.000 đồng hoặc hàng hóa vi phạm trị giá từ 200.000.000 đồng đến dưới 500.000.000 đồng, thì bị phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng hoặc phạt cải tạo không giam giữ đến 03 năm.",,,226,226_1.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",a,Có tổ chức;,226,226_2.0,226_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",b,Phạm tội 02 lần trở lên;,226,226_2.0,226_2.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",c,Thu lợi bất chính 300.000.000 đồng trở lên;,226,226_2.0,226_2.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",d,Gây thiệt hại cho chủ sở hữu nhãn hiệu hoặc chỉ dẫn địa lý 500.000.000 đồng trở lên;,226,226_2.0,226_2.0_d
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",đ,Hàng hóa vi phạm trị giá 500.000.000 đồng trở lên.,226,226_2.0,226_2.0_đ
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,3.0,"Người phạm tội còn có thể bị phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,,226,226_3.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",a,"Thực hiện hành vi quy định tại khoản 1 Điều này với quy mô thương mại hoặc thu lợi bất chính từ 200.000.000 đồng đến dưới 300.000.000 đồng hoặc gây thiệt hại cho chủ sở hữu nhãn hiệu hoặc chỉ dẫn địa lý từ 300.000.000 đồng đến dưới 500.000.000 đồng hoặc hàng hóa vi phạm trị giá từ 300.000.000 đồng đến dưới 500.000.000 đồng; thu lợi bất chính từ 100.000.000 đồng đến dưới 200.000.000 đồng hoặc gây thiệt hại cho chủ sở hữu nhãn hiệu hoặc chỉ dẫn địa lý từ 100.000.000 đồng đến dưới 300.000.000 đồng hoặc hàng hóa vi phạm trị giá từ 100.000.000 đồng đến dưới 300.000.000 đồng nhưng đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng;",226,226_4.0,226_4.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",b,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 5.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 02 năm;",226,226_4.0,226_4.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,226,Tội xâm phạm quyền sở hữu công nghiệp,,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",c,"Pháp nhân thương mại còn có thể bị phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm.",226,226_4.0,226_4.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,1.0,"Người nào vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên trong đất liền, hải đảo, nội thủy, vùng lãnh hải, vùng đặc quyền kinh tế, thềm lục địa và vùng trời của Việt Nam mà không có giấy phép hoặc không đúng với nội dung giấy phép thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",a,"Thu lợi bất chính từ nghiên cứu, thăm dò, khai thác tài nguyên nước, dầu khí hoặc khoáng sản khác từ 100.000.000 đồng đến dưới 500.000.000 đồng;",227,227_1.0,227_1.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,1.0,"Người nào vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên trong đất liền, hải đảo, nội thủy, vùng lãnh hải, vùng đặc quyền kinh tế, thềm lục địa và vùng trời của Việt Nam mà không có giấy phép hoặc không đúng với nội dung giấy phép thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",b,Khoáng sản trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;,227,227_1.0,227_1.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,1.0,"Người nào vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên trong đất liền, hải đảo, nội thủy, vùng lãnh hải, vùng đặc quyền kinh tế, thềm lục địa và vùng trời của Việt Nam mà không có giấy phép hoặc không đúng với nội dung giấy phép thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",c,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,227,227_1.0,227_1.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,1.0,"Người nào vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên trong đất liền, hải đảo, nội thủy, vùng lãnh hải, vùng đặc quyền kinh tế, thềm lục địa và vùng trời của Việt Nam mà không có giấy phép hoặc không đúng với nội dung giấy phép thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",d,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,227,227_1.0,227_1.0_d
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,1.0,"Người nào vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên trong đất liền, hải đảo, nội thủy, vùng lãnh hải, vùng đặc quyền kinh tế, thềm lục địa và vùng trời của Việt Nam mà không có giấy phép hoặc không đúng với nội dung giấy phép thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 06 tháng đến 03 năm:",đ,"Đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm.",227,227_1.0,227_1.0_đ
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",a,"Thu lợi bất chính từ nghiên cứu, thăm dò, khai thác tài nguyên nước, dầu khí hoặc khoáng sản khác 500.000.000 đồng trở lên;",227,227_2.0,227_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",b,Khoáng sản trị giá 1.000.000.000 đồng trở lên;,227,227_2.0,227_2.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",c,Có tổ chức;,227,227_2.0,227_2.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",d,Gây sự cố môi trường;,227,227_2.0,227_2.0_d
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",đ,Làm chết người;,227,227_2.0,227_2.0_đ
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:",e,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 122% trở lên.,227,227_2.0,227_2.0_e
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,3.0,Người phạm tội còn có thể bị phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng.,,,227,227_3.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XVIII - CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ KINH TẾ,227,"Tội vi phạm quy định về nghiên cứu, thăm dò, khai thác tài nguyên",,4.0,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:",a,"Thực hiện một trong các hành vi quy định tại khoản 1 Điều này, thu lợi bất chính từ nghiên cứu, thăm dò, khai thác tài nguyên nước, dầu khí hoặc khoáng sản khác từ 300.000.000 đồng đến dưới 500.000.000 đồng hoặc khoáng sản trị giá từ 700.000.000 đồng đến dưới 1.000.000.000 đồng hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%; thu lợi bất chính từ nghiên cứu, thăm dò, khai thác tài nguyên nước, dầu khí hoặc khoáng sản khác từ 100.000.000 đồng đến dưới 300.000.000 đồng hoặc khoáng sản trị giá từ 500.000.000 đồng đến dưới 700.000.000 đồng nhưng đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 1.500.000.000 đồng đến 3.000.000.000 đồng;",227,227_4.0,227_4.0_a
